DATE,gw_elev[ft],PRCP,RCH[m3/s],RCH[m/day],Q [m3/s]
2019-02-08 17:00:00,1248.21,,0.059256101,0.001105773,0.024998358
2019-02-08 18:00:00,1248.21,,0.058528916,0.001092203,0.02626502
2019-02-08 19:00:00,1248.21,,0.058216465,0.001086372,0.024998358
2019-02-08 20:00:00,1248.21,,0.058193851,0.00108595,0.024998358
2019-02-08 21:00:00,1248.21,,0.058170845,0.001085521,0.024998358
2019-02-08 22:00:00,1248.21,,0.058147488,0.001085085,0.024998358
2019-02-08 23:00:00,1248.21,,0.058123816,0.001084643,0.024998358
2019-02-09 00:00:00,1247.79,,0.058099864,0.001084196,0.024998358
2019-02-09 01:00:00,1247.79,,0.058075666,0.001083745,0.024998358
2019-02-09 02:00:00,1247.79,,0.058051251,0.001083289,0.024998358
2019-02-09 03:00:00,1247.79,,0.058026649,0.00108283,0.024998358
2019-02-09 04:00:00,1247.79,,0.058001887,0.001082368,0.024998358
2019-02-09 05:00:00,1247.79,,0.05797699,0.001081903,0.024998358
2019-02-09 06:00:00,1247.79,,0.05795198,0.001081437,0.024998358
2019-02-09 07:00:00,1247.79,,0.05792688,0.001080968,0.023768541
2019-02-09 08:00:00,1247.79,,0.057901708,0.001080498,0.023768541
2019-02-09 09:00:00,1247.79,,0.057876483,0.001080028,0.023768541
2019-02-09 10:00:00,1247.79,,0.057851219,0.001079556,0.024998358
2019-02-09 11:00:00,1247.79,,0.057623443,0.001075306,0.024998358
2019-02-09 12:00:00,1247.79,,0.056522305,0.001054757,0.024998358
2019-02-09 13:00:00,1247.79,,0.05649777,0.0010543,0.023768541
2019-02-09 14:00:00,1247.79,,0.05647306,0.001053839,0.024998358
2019-02-09 15:00:00,1247.79,,0.056448193,0.001053374,0.023768541
2019-02-09 16:00:00,1247.79,,0.056423187,0.001052908,0.024998358
2019-02-09 17:00:00,1247.79,,0.056398062,0.001052439,0.023768541
2019-02-09 18:00:00,1247.79,,0.056372834,0.001051968,0.023768541
2019-02-09 19:00:00,1247.79,,0.05634752,0.001051496,0.023768541
2019-02-09 20:00:00,1247.79,,0.056322138,0.001051022,0.023768541
2019-02-09 21:00:00,1247.79,,0.056296701,0.001050548,0.023768541
2019-02-09 22:00:00,1247.79,,0.056271222,0.001050072,0.023768541
2019-02-09 23:00:00,1247.79,,0.056245713,0.001049596,0.023768541
2019-02-10 00:00:00,1247.42,,0.056220184,0.00104912,0.023768541
2019-02-10 01:00:00,1247.42,,0.056194644,0.001048643,0.023768541
2019-02-10 02:00:00,1247.42,,0.0561691,0.001048166,0.023768541
2019-02-10 03:00:00,1247.42,,0.056143559,0.00104769,0.023768541
2019-02-10 04:00:00,1247.42,,0.056118025,0.001047213,0.023768541
2019-02-10 05:00:00,1247.42,,0.056092503,0.001046737,0.023768541
2019-02-10 06:00:00,1247.42,,0.056066996,0.001046261,0.023768541
2019-02-10 07:00:00,1247.42,,0.056041506,0.001045785,0.023768541
2019-02-10 08:00:00,1247.42,,0.056016036,0.00104531,0.023768541
2019-02-10 09:00:00,1247.42,,0.055990588,0.001044835,0.023768541
2019-02-10 10:00:00,1247.42,,0.055965161,0.001044361,0.023768541
2019-02-10 11:00:00,1247.42,,0.055939757,0.001043887,0.023768541
2019-02-10 12:00:00,1247.42,,0.055914378,0.001043413,0.023768541
2019-02-10 13:00:00,1247.42,,0.055889022,0.00104294,0.023768541
2019-02-10 14:00:00,1247.42,,0.055863691,0.001042467,0.023768541
2019-02-10 15:00:00,1247.42,,0.055838385,0.001041995,0.023768541
2019-02-10 16:00:00,1247.42,,0.055259518,0.001031193,0.023768541
2019-02-10 17:00:00,1247.42,,0.055143612,0.00102903,0.023768541
2019-02-10 18:00:00,1247.42,,0.055118972,0.00102857,0.023768541
2019-02-10 19:00:00,1247.42,,0.055094221,0.001028108,0.023768541
2019-02-10 20:00:00,1247.42,,0.05506941,0.001027645,0.023768541
2019-02-10 21:00:00,1247.42,,0.055044575,0.001027182,0.023768541
2019-02-10 22:00:00,1247.42,,0.055019735,0.001026718,0.023768541
2019-02-10 23:00:00,1247.42,,0.054994905,0.001026255,0.023768541
2019-02-11 00:00:00,1247.02,,0.054970095,0.001025792,0.023768541
2019-02-11 01:00:00,1247.02,,0.054945311,0.001025329,0.023768541
2019-02-11 02:00:00,1247.02,,0.054920557,0.001024867,0.023768541
2019-02-11 03:00:00,1247.02,,0.054895837,0.001024406,0.023768541
2019-02-11 04:00:00,1247.02,,0.054871152,0.001023945,0.023768541
2019-02-11 05:00:00,1247.02,,0.054846505,0.001023486,0.023768541
2019-02-11 06:00:00,1247.02,,0.054821897,0.001023026,0.023768541
2019-02-11 07:00:00,1247.02,,0.05479733,0.001022568,0.023768541
2019-02-11 08:00:00,1247.02,,0.054772804,0.00102211,0.023768541
2019-02-11 09:00:00,1247.02,,0.054748321,0.001021653,0.023768541
2019-02-11 10:00:00,1247.02,,0.054723882,0.001021197,0.023768541
2019-02-11 11:00:00,1247.02,,0.054699487,0.001020742,0.023768541
2019-02-11 12:00:00,1247.02,,0.054675138,0.001020288,0.023768541
2019-02-11 13:00:00,1247.02,,0.054650836,0.001019834,0.022575238
2019-02-11 14:00:00,1247.02,,0.05462658,0.001019382,0.023768541
2019-02-11 15:00:00,1247.02,,0.054602372,0.00101893,0.022575238
2019-02-11 16:00:00,1247.02,,0.054578213,0.001018479,0.022575238
2019-02-11 17:00:00,1247.02,,0.054554103,0.001018029,0.023768541
2019-02-11 18:00:00,1247.02,,0.054530043,0.00101758,0.022575238
2019-02-11 19:00:00,1247.02,,0.054506032,0.001017132,0.022575238
2019-02-11 20:00:00,1247.02,,0.054482073,0.001016685,0.023768541
2019-02-11 21:00:00,1247.02,,0.054458164,0.001016239,0.023768541
2019-02-11 22:00:00,1247.02,,0.054434307,0.001015794,0.023768541
2019-02-11 23:00:00,1247.02,,0.054410501,0.001015349,0.023768541
2019-02-12 00:00:00,1246.62,,0.054386747,0.001014906,0.023768541
2019-02-12 01:00:00,1246.62,,0.054363045,0.001014464,0.023768541
2019-02-12 02:00:00,1246.62,,0.054339396,0.001014022,0.023768541
2019-02-12 03:00:00,1246.62,,0.054315799,0.001013582,0.022575238
2019-02-12 04:00:00,1246.62,,0.054292254,0.001013143,0.022575238
2019-02-12 05:00:00,1246.62,,0.054268763,0.001012704,0.022575238
2019-02-12 06:00:00,1246.62,,0.054245323,0.001012267,0.022575238
2019-02-12 07:00:00,1246.62,,0.054221936,0.001011831,0.022575238
2019-02-12 08:00:00,1246.62,,0.054198598,0.001011395,0.023768541
2019-02-12 09:00:00,1246.62,,0.05417531,0.00101096,0.023768541
2019-02-12 10:00:00,1246.62,,0.054152083,0.001010527,0.023768541
2019-02-12 11:00:00,1246.62,,0.054128906,0.001010094,0.023768541
2019-02-12 12:00:00,1246.62,,0.054105781,0.001009663,0.023768541
2019-02-12 13:00:00,1246.62,,0.054082706,0.001009232,0.024998358
2019-02-12 14:00:00,1246.62,,0.054059683,0.001008803,0.023768541
2019-02-12 15:00:00,1246.62,,0.054036711,0.001008374,0.023768541
2019-02-12 16:00:00,1246.62,,0.054013788,0.001007946,0.023768541
2019-02-12 17:00:00,1246.62,,0.053990916,0.001007519,0.023768541
2019-02-12 18:00:00,1246.62,,0.053968094,0.001007094,0.023768541
2019-02-12 19:00:00,1246.62,,0.053945321,0.001006669,0.022575238
2019-02-12 20:00:00,1246.62,,0.053922597,0.001006245,0.023768541
2019-02-12 21:00:00,1246.62,,0.053899921,0.001005821,0.023768541
2019-02-12 22:00:00,1246.62,,0.053877294,0.001005399,0.023768541
2019-02-12 23:00:00,1246.62,,0.053854714,0.001004978,0.023768541
2019-02-13 00:00:00,1246.18,,0.053832181,0.001004557,0.023768541
2019-02-13 01:00:00,1246.18,,0.053809695,0.001004138,0.023768541
2019-02-13 02:00:00,1246.18,,0.053787256,0.001003719,0.023768541
2019-02-13 03:00:00,1246.18,,0.053764862,0.001003301,0.023768541
2019-02-13 04:00:00,1246.18,,0.053742513,0.001002884,0.023768541
2019-02-13 05:00:00,1246.18,,0.053720209,0.001002468,0.023768541
2019-02-13 06:00:00,1246.18,,0.05369795,0.001002052,0.023768541
2019-02-13 07:00:00,1246.18,,0.053675734,0.001001638,0.023768541
2019-02-13 08:00:00,1246.18,,0.053653562,0.001001224,0.022575238
2019-02-13 09:00:00,1246.18,,0.053631432,0.001000811,0.022575238
2019-02-13 10:00:00,1246.18,,0.053609345,0.001000399,0.022575238
2019-02-13 11:00:00,1246.18,,0.053587299,0.000999988,0.022575238
2019-02-13 12:00:00,1246.18,,0.053565295,0.000999577,0.022575238
2019-02-13 13:00:00,1246.18,,0.053543331,0.000999167,0.022575238
2019-02-13 14:00:00,1246.18,,0.053521408,0.000998758,0.022575238
2019-02-13 15:00:00,1246.18,,0.053499525,0.00099835,0.022575238
2019-02-13 16:00:00,1246.18,,0.053477681,0.000997942,0.022575238
2019-02-13 17:00:00,1246.18,,0.053455875,0.000997535,0.022575238
2019-02-13 18:00:00,1246.18,,0.053434108,0.000997129,0.022575238
2019-02-13 19:00:00,1246.18,,0.053412379,0.000996723,0.022575238
2019-02-13 20:00:00,1246.18,,0.053390687,0.000996319,0.022575238
2019-02-13 21:00:00,1246.18,,0.053369032,0.000995915,0.022575238
2019-02-13 22:00:00,1246.18,,0.053113075,0.000991138,0.022575238
2019-02-13 23:00:00,1246.18,,0.052201252,0.000974123,0.022575238
2019-02-14 00:00:00,1245.74,,0.052180106,0.000973728,0.022575238
2019-02-14 01:00:00,1245.74,,0.052158995,0.000973334,0.022575238
2019-02-14 02:00:00,1245.74,,0.05213792,0.000972941,0.022575238
2019-02-14 03:00:00,1245.74,,0.05211688,0.000972548,0.022575238
2019-02-14 04:00:00,1245.74,,0.052095876,0.000972156,0.022575238
2019-02-14 05:00:00,1245.74,,0.052074906,0.000971765,0.022575238
2019-02-14 06:00:00,1245.74,,0.05205397,0.000971374,0.022575238
2019-02-14 07:00:00,1245.74,,0.052033068,0.000970984,0.022575238
2019-02-14 08:00:00,1245.74,,0.0520122,0.000970595,0.022575238
2019-02-14 09:00:00,1245.74,,0.051991366,0.000970206,0.022575238
2019-02-14 10:00:00,1245.74,,0.051970564,0.000969818,0.022575238
2019-02-14 11:00:00,1245.74,,0.051949794,0.00096943,0.022575238
2019-02-14 12:00:00,1245.74,,0.051929057,0.000969043,0.022575238
2019-02-14 13:00:00,1245.74,,0.051908351,0.000968657,0.022575238
2019-02-14 14:00:00,1245.74,,0.051887677,0.000968271,0.022575238
2019-02-14 15:00:00,1245.74,,0.051867034,0.000967886,0.022575238
2019-02-14 16:00:00,1245.74,,0.051846421,0.000967501,0.022575238
2019-02-14 17:00:00,1245.74,,0.051825839,0.000967117,0.022575238
2019-02-14 18:00:00,1245.74,,0.051805286,0.000966734,0.021418106
2019-02-14 19:00:00,1245.74,,0.051784763,0.000966351,0.021418106
2019-02-14 20:00:00,1245.74,,0.05176427,0.000965968,0.022575238
2019-02-14 21:00:00,1245.74,,0.051743805,0.000965586,0.022575238
2019-02-14 22:00:00,1245.74,,0.051723369,0.000965205,0.022575238
2019-02-14 23:00:00,1245.74,,0.051702961,0.000964824,0.022575238
2019-02-15 00:00:00,1245.25,,0.051682581,0.000964444,0.021418106
2019-02-15 01:00:00,1245.25,,0.051662229,0.000964064,0.022575238
2019-02-15 02:00:00,1245.25,,0.051641904,0.000963685,0.021418106
2019-02-15 03:00:00,1245.25,,0.051621606,0.000963306,0.022575238
2019-02-15 04:00:00,1245.25,,0.051601335,0.000962928,0.021418106
2019-02-15 05:00:00,1245.25,,0.05158109,0.00096255,0.022575238
2019-02-15 06:00:00,1245.25,,0.051560872,0.000962173,0.021418106
2019-02-15 07:00:00,1245.25,,0.051540679,0.000961796,0.021418106
2019-02-15 08:00:00,1245.25,,0.051520512,0.000961419,0.022575238
2019-02-15 09:00:00,1245.25,,0.05150037,0.000961044,0.021418106
2019-02-15 10:00:00,1245.25,,0.051480254,0.000960668,0.021418106
2019-02-15 11:00:00,1245.25,,0.051460162,0.000960293,0.021418106
2019-02-15 12:00:00,1245.25,,0.051440095,0.000959919,0.021418106
2019-02-15 13:00:00,1245.25,,0.051420052,0.000959545,0.021418106
2019-02-15 14:00:00,1245.25,,0.051400034,0.000959171,0.021418106
2019-02-15 15:00:00,1245.25,,0.051380039,0.000958798,0.021418106
2019-02-15 16:00:00,1245.25,,0.051360068,0.000958425,0.021418106
2019-02-15 17:00:00,1245.25,,0.05134012,0.000958053,0.021418106
2019-02-15 18:00:00,1245.25,,0.051320195,0.000957681,0.021418106
2019-02-15 19:00:00,1245.25,,0.051300294,0.00095731,0.021418106
2019-02-15 20:00:00,1245.25,,0.051280415,0.000956939,0.021418106
2019-02-15 21:00:00,1245.25,,0.051260558,0.000956569,0.022575238
2019-02-15 22:00:00,1245.25,,0.051240724,0.000956198,0.021418106
2019-02-15 23:00:00,1245.25,,0.051220911,0.000955829,0.022575238
2019-02-16 00:00:00,1244.79,,0.051201121,0.000955459,0.021418106
2019-02-16 01:00:00,1244.79,,0.051181352,0.00095509,0.021418106
2019-02-16 02:00:00,1244.79,,0.051161605,0.000954722,0.021418106
2019-02-16 03:00:00,1244.79,,0.051141879,0.000954354,0.021418106
2019-02-16 04:00:00,1244.79,,0.051122174,0.000953986,0.022575238
2019-02-16 05:00:00,1244.79,,0.05110249,0.000953619,0.021418106
2019-02-16 06:00:00,1244.79,,0.051082826,0.000953252,0.021418106
2019-02-16 07:00:00,1244.79,,0.051063184,0.000952885,0.022575238
2019-02-16 08:00:00,1244.79,,0.051043561,0.000952519,0.021418106
2019-02-16 09:00:00,1244.79,,0.051023959,0.000952153,0.021418106
2019-02-16 10:00:00,1244.79,,0.051004377,0.000951788,0.022575238
2019-02-16 11:00:00,1244.79,,0.050984814,0.000951423,0.021418106
2019-02-16 12:00:00,1244.79,,0.050965272,0.000951058,0.021418106
2019-02-16 13:00:00,1244.79,,0.050945749,0.000950694,0.021418106
2019-02-16 14:00:00,1244.79,,0.050926245,0.00095033,0.021418106
2019-02-16 15:00:00,1244.79,,0.050906761,0.000949966,0.021418106
2019-02-16 16:00:00,1244.79,,0.050887296,0.000949603,0.022575238
2019-02-16 17:00:00,1244.79,,0.050867849,0.00094924,0.023768541
2019-02-16 18:00:00,1244.79,,0.050848422,0.000948878,0.022575238
2019-02-16 19:00:00,1244.79,,0.050829013,0.000948515,0.022575238
2019-02-16 20:00:00,1244.79,,0.050809622,0.000948154,0.022575238
2019-02-16 21:00:00,1244.79,,0.05079025,0.000947792,0.022575238
2019-02-16 22:00:00,1244.79,,0.050770896,0.000947431,0.022575238
2019-02-16 23:00:00,1244.79,,0.050751561,0.00094707,0.022575238
2019-02-17 00:00:00,1244.35,,0.050732243,0.00094671,0.022575238
2019-02-17 01:00:00,1244.35,,0.050712943,0.00094635,0.022575238
2019-02-17 02:00:00,1244.35,,0.05069366,0.00094599,0.022575238
2019-02-17 03:00:00,1244.35,,0.050674395,0.00094563,0.022575238
2019-02-17 04:00:00,1244.35,,0.050655148,0.000945271,0.022575238
2019-02-17 05:00:00,1244.35,,0.050635918,0.000944912,0.022575238
2019-02-17 06:00:00,1244.35,,0.050616705,0.000944554,0.022575238
2019-02-17 07:00:00,1244.35,,0.050597509,0.000944195,0.022575238
2019-02-17 08:00:00,1244.35,,0.05057833,0.000943838,0.022575238
2019-02-17 09:00:00,1244.35,,0.050559168,0.00094348,0.022575238
2019-02-17 10:00:00,1244.35,,0.050540023,0.000943123,0.022575238
2019-02-17 11:00:00,1244.35,,0.050520895,0.000942766,0.022575238
2019-02-17 12:00:00,1244.35,,0.050501783,0.000942409,0.022575238
2019-02-17 13:00:00,1244.35,,0.050482688,0.000942053,0.022575238
2019-02-17 14:00:00,1244.35,,0.050463609,0.000941697,0.022575238
2019-02-17 15:00:00,1244.35,,0.050444546,0.000941341,0.022575238
2019-02-17 16:00:00,1244.35,,0.0504255,0.000940986,0.022575238
2019-02-17 17:00:00,1244.35,,0.05040647,0.00094063,0.022575238
2019-02-17 18:00:00,1244.35,,0.050387455,0.000940276,0.022575238
2019-02-17 19:00:00,1244.35,,0.050368457,0.000939921,0.022575238
2019-02-17 20:00:00,1244.35,,0.050349475,0.000939567,0.022575238
2019-02-17 21:00:00,1244.35,,0.050330508,0.000939213,0.022575238
2019-02-17 22:00:00,1244.35,,0.050311557,0.000938859,0.022575238
2019-02-17 23:00:00,1244.35,,0.050292622,0.000938506,0.022575238
2019-02-18 00:00:00,1243.92,,0.050273702,0.000938153,0.022575238
2019-02-18 01:00:00,1243.92,,0.050254797,0.0009378,0.022575238
2019-02-18 02:00:00,1243.92,,0.050235908,0.000937448,0.022575238
2019-02-18 03:00:00,1243.92,,0.050217034,0.000937095,0.022575238
2019-02-18 04:00:00,1243.92,,0.050198176,0.000936743,0.022575238
2019-02-18 05:00:00,1243.92,,0.050179332,0.000936392,0.022575238
2019-02-18 06:00:00,1243.92,,0.050160504,0.000936041,0.022575238
2019-02-18 07:00:00,1243.92,,0.05014169,0.000935689,0.021418106
2019-02-18 08:00:00,1243.92,,0.050122892,0.000935339,0.021418106
2019-02-18 09:00:00,1243.92,,0.050104108,0.000934988,0.021418106
2019-02-18 10:00:00,1243.92,,0.05008534,0.000934638,0.022575238
2019-02-18 11:00:00,1243.92,,0.050066586,0.000934288,0.022575238
2019-02-18 12:00:00,1243.92,,0.050047846,0.000933938,0.021418106
2019-02-18 13:00:00,1243.92,,0.050029122,0.000933589,0.022575238
2019-02-18 14:00:00,1243.92,,0.050010412,0.00093324,0.022575238
2019-02-18 15:00:00,1243.92,,0.049991716,0.000932891,0.021418106
2019-02-18 16:00:00,1243.92,,0.049973035,0.000932542,0.022575238
2019-02-18 17:00:00,1243.92,,0.049954368,0.000932194,0.021418106
2019-02-18 18:00:00,1243.92,,0.049935716,0.000931846,0.021418106
2019-02-18 19:00:00,1243.92,,0.049917077,0.000931498,0.021418106
2019-02-18 20:00:00,1243.92,,0.049898453,0.00093115,0.021418106
2019-02-18 21:00:00,1243.92,,0.049879843,0.000930803,0.021418106
2019-02-18 22:00:00,1243.92,,0.049861247,0.000930456,0.021418106
2019-02-18 23:00:00,1243.92,,0.049842665,0.000930109,0.021418106
2019-02-19 00:00:00,1243.56,,0.049824097,0.000929763,0.021418106
2019-02-19 01:00:00,1243.56,,0.049805543,0.000929417,0.021418106
2019-02-19 02:00:00,1243.56,,0.049787014,0.000929071,0.021418106
2019-02-19 03:00:00,1243.56,,0.049768516,0.000928726,0.021418106
2019-02-19 04:00:00,1243.56,,0.049750032,0.000928381,0.021418106
2019-02-19 05:00:00,1243.56,,0.049731562,0.000928036,0.021418106
2019-02-19 06:00:00,1243.56,,0.049713106,0.000927692,0.021418106
2019-02-19 07:00:00,1243.56,,0.049694663,0.000927347,0.021418106
2019-02-19 08:00:00,1243.56,,0.049676235,0.000927004,0.021418106
2019-02-19 09:00:00,1243.56,,0.049657819,0.00092666,0.021418106
2019-02-19 10:00:00,1243.56,,0.049639418,0.000926317,0.021418106
2019-02-19 11:00:00,1243.56,,0.04962103,0.000925973,0.021418106
2019-02-19 12:00:00,1243.56,,0.049602655,0.000925631,0.021418106
2019-02-19 13:00:00,1243.56,,0.049584294,0.000925288,0.021418106
2019-02-19 14:00:00,1243.56,,0.049565946,0.000924946,0.021418106
2019-02-19 15:00:00,1243.56,,0.049547612,0.000924603,0.021418106
2019-02-19 16:00:00,1243.56,,0.04952929,0.000924261,0.021418106
2019-02-19 17:00:00,1243.56,,0.049510983,0.00092392,0.021418106
2019-02-19 18:00:00,1243.56,,0.049492688,0.000923578,0.021418106
2019-02-19 19:00:00,1243.56,,0.049474406,0.000923237,0.021418106
2019-02-19 20:00:00,1243.56,,0.049456138,0.000922896,0.021418106
2019-02-19 21:00:00,1243.56,,0.049437883,0.000922556,0.021418106
2019-02-19 22:00:00,1243.56,,0.04941964,0.000922215,0.021418106
2019-02-19 23:00:00,1243.56,,0.049401411,0.000921875,0.021418106
2019-02-20 00:00:00,1243.25,,0.049383194,0.000921535,0.021418106
2019-02-20 01:00:00,1243.25,,0.04936499,0.000921195,0.021418106
2019-02-20 02:00:00,1243.25,,0.049346799,0.000920856,0.021418106
2019-02-20 03:00:00,1243.25,,0.049328621,0.000920517,0.021418106
2019-02-20 04:00:00,1243.25,,0.049310456,0.000920178,0.021418106
2019-02-20 05:00:00,1243.25,,0.049292303,0.000919839,0.021418106
2019-02-20 06:00:00,1243.25,,0.049274163,0.000919501,0.021418106
2019-02-20 07:00:00,1243.25,,0.049256035,0.000919162,0.021418106
2019-02-20 08:00:00,1243.25,,0.049237921,0.000918824,0.021418106
2019-02-20 09:00:00,1243.25,,0.049219818,0.000918486,0.021418106
2019-02-20 10:00:00,1243.25,,0.049201729,0.000918149,0.021418106
2019-02-20 11:00:00,1243.25,,0.049183652,0.000917812,0.020296794
2019-02-20 12:00:00,1243.25,,0.049165587,0.000917474,0.020296794
2019-02-20 13:00:00,1243.25,,0.049147535,0.000917138,0.020296794
2019-02-20 14:00:00,1243.25,,0.049129495,0.000916801,0.020296794
2019-02-20 15:00:00,1243.25,,0.049111467,0.000916465,0.020296794
2019-02-20 16:00:00,1243.25,,0.049093452,0.000916128,0.020296794
2019-02-20 17:00:00,1243.25,,0.04907545,0.000915792,0.020296794
2019-02-20 18:00:00,1243.25,,0.049057459,0.000915457,0.020296794
2019-02-20 19:00:00,1243.25,,0.049039481,0.000915121,0.020296794
2019-02-20 20:00:00,1243.25,,0.049021515,0.000914786,0.020296794
2019-02-20 21:00:00,1243.25,,0.049003562,0.000914451,0.020296794
2019-02-20 22:00:00,1243.25,,0.04898562,0.000914116,0.020296794
2019-02-20 23:00:00,1243.25,,0.048967691,0.000913782,0.020296794
2019-02-21 00:00:00,1242.97,,0.048949774,0.000913447,0.020296794
2019-02-21 01:00:00,1242.97,,0.048931869,0.000913113,0.020296794
2019-02-21 02:00:00,1242.97,,0.048913976,0.000912779,0.020296794
2019-02-21 03:00:00,1242.97,,0.048896095,0.000912445,0.020296794
2019-02-21 04:00:00,1242.97,,0.048878227,0.000912112,0.020296794
2019-02-21 05:00:00,1242.97,,0.04886037,0.000911779,0.020296794
2019-02-21 06:00:00,1242.97,,0.048842525,0.000911446,0.020296794
2019-02-21 07:00:00,1242.97,,0.048824692,0.000911113,0.020296794
2019-02-21 08:00:00,1242.97,,0.048806872,0.00091078,0.020296794
2019-02-21 09:00:00,1242.97,,0.048789063,0.000910448,0.020296794
2019-02-21 10:00:00,1242.97,,0.048771266,0.000910116,0.020296794
2019-02-21 11:00:00,1242.97,,0.048753481,0.000909784,0.020296794
2019-02-21 12:00:00,1242.97,,0.048735708,0.000909453,0.020296794
2019-02-21 13:00:00,1242.97,,0.048717946,0.000909121,0.020296794
2019-02-21 14:00:00,1242.97,,0.048700197,0.00090879,0.020296794
2019-02-21 15:00:00,1242.97,,0.048682459,0.000908459,0.020296794
2019-02-21 16:00:00,1242.97,,0.048664733,0.000908128,0.020296794
2019-02-21 17:00:00,1242.97,,0.048647019,0.000907797,0.020296794
2019-02-21 18:00:00,1242.97,,0.048629316,0.000907467,0.020296794
2019-02-21 19:00:00,1242.97,,0.048611625,0.000907137,0.020296794
2019-02-21 20:00:00,1242.97,,0.048593946,0.000906807,0.020296794
2019-02-21 21:00:00,1242.97,,0.048576279,0.000906477,0.020296794
2019-02-21 22:00:00,1242.97,,0.048558623,0.000906148,0.020296794
2019-02-21 23:00:00,1242.97,,0.048540979,0.000905819,0.020296794
2019-02-22 00:00:00,1242.72,,0.048523346,0.00090549,0.020296794
2019-02-22 01:00:00,1242.72,,0.048505725,0.000905161,0.020296794
2019-02-22 02:00:00,1242.72,,0.048488115,0.000904832,0.020296794
2019-02-22 03:00:00,1242.72,,0.048470517,0.000904504,0.020296794
2019-02-22 04:00:00,1242.72,,0.048452931,0.000904176,0.020296794
2019-02-22 05:00:00,1242.72,,0.048435356,0.000903848,0.020296794
2019-02-22 06:00:00,1242.72,,0.048417792,0.00090352,0.020296794
2019-02-22 07:00:00,1242.72,,0.04840024,0.000903192,0.020296794
2019-02-22 08:00:00,1242.72,,0.048382699,0.000902865,0.020296794
2019-02-22 09:00:00,1242.72,,0.04836517,0.000902538,0.020296794
2019-02-22 10:00:00,1242.72,,0.048347652,0.000902211,0.020296794
2019-02-22 11:00:00,1242.72,,0.048330146,0.000901884,0.020296794
2019-02-22 12:00:00,1242.72,,0.04831265,0.000901558,0.020296794
2019-02-22 13:00:00,1242.72,,0.048295166,0.000901232,0.020296794
2019-02-22 14:00:00,1242.72,,0.048277694,0.000900906,0.020296794
2019-02-22 15:00:00,1242.72,,0.048260233,0.00090058,0.020296794
2019-02-22 16:00:00,1242.72,,0.048242783,0.000900254,0.020296794
2019-02-22 17:00:00,1242.72,,0.048929182,0.000913063,0.020296794
2019-02-22 18:00:00,1242.72,,0.129292609,0.002412717,0.020296794
2019-02-22 19:00:00,1242.72,,0.162145414,0.003025781,0.021418106
2019-02-22 20:00:00,1242.72,,0.111780412,0.002085924,0.020296794
2019-02-22 21:00:00,1242.72,,0.138425491,0.002583145,0.020296794
2019-02-22 22:00:00,1242.72,,0.077864265,0.001453018,0.020296794
2019-02-22 23:00:00,1242.72,,0.058695133,0.001095304,0.020296794
2019-02-23 00:00:00,1242.48,,0.059946969,0.001118665,0.020296794
2019-02-23 01:00:00,1242.48,,0.057269468,0.0010687,0.020296794
2019-02-23 02:00:00,1242.48,,0.057762485,0.0010779,0.020296794
2019-02-23 03:00:00,1242.48,,0.05674382,0.001058891,0.020296794
2019-02-23 04:00:00,1242.48,,0.054628339,0.001019414,0.020296794
2019-02-23 05:00:00,1242.48,,0.051859804,0.000967751,0.020296794
2019-02-23 06:00:00,1242.48,,0.052289429,0.000975768,0.020296794
2019-02-23 07:00:00,1242.48,,0.051260196,0.000956562,0.020296794
2019-02-23 08:00:00,1242.48,,0.051991185,0.000970203,0.020296794
2019-02-23 09:00:00,1242.48,,0.051374871,0.000958702,0.020296794
2019-02-23 10:00:00,1242.48,,0.050543418,0.000943186,0.020296794
2019-02-23 11:00:00,1242.48,,0.049779557,0.000928932,0.020296794
2019-02-23 12:00:00,1242.48,,0.050164097,0.000936108,0.020296794
2019-02-23 13:00:00,1242.48,,0.050953276,0.000950834,0.020296794
2019-02-23 14:00:00,1242.48,,0.088427575,0.001650139,0.020296794
2019-02-23 15:00:00,1242.48,,0.051538162,0.000961749,0.020296794
2019-02-23 16:00:00,1242.48,,0.069537637,0.001297635,0.020296794
2019-02-23 17:00:00,1242.48,,0.051702611,0.000964818,0.020296794
2019-02-23 18:00:00,1242.48,,0.055368225,0.001033221,0.020296794
2019-02-23 19:00:00,1242.48,,0.067310139,0.001256068,0.020296794
2019-02-23 20:00:00,1242.48,,0.050771187,0.000947436,0.020296794
2019-02-23 21:00:00,1242.48,,0.052048481,0.000971272,0.020296794
2019-02-23 22:00:00,1242.48,,0.050101549,0.00093494,0.020296794
2019-02-23 23:00:00,1242.48,,0.050652039,0.000945213,0.020296794
2019-02-24 00:00:00,1242.24,,0.050578599,0.000943843,0.020296794
2019-02-24 01:00:00,1242.24,,0.050664907,0.000945453,0.021418106
2019-02-24 02:00:00,1242.24,,0.050675988,0.00094566,0.019210959
2019-02-24 03:00:00,1242.24,,0.050115575,0.000935202,0.020296794
2019-02-24 04:00:00,1242.24,,0.049973516,0.000932551,0.020296794
2019-02-24 05:00:00,1242.24,,0.049790692,0.000929139,0.020296794
2019-02-24 06:00:00,1242.24,,0.049928558,0.000931712,0.020296794
2019-02-24 07:00:00,1242.24,,0.049889744,0.000930988,0.019210959
2019-02-24 08:00:00,1242.24,,0.049321656,0.000920387,0.019210959
2019-02-24 09:00:00,1242.24,,0.0495182,0.000924055,0.020296794
